StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyEfficiencyScore,ScreenTimeHours,SleepHours
2170,17,1,2,2,15.059723860783702,3,0,1,0,0,0,0,2.6268192376885877,2.0,3.7649309651959255,3.448152532699651,7.390721974073607
2171,18,1,0,0,16.223252077582643,24,0,3,1,1,0,0,1.4684288845931317,4.0,0.6489300831033057,6.867707673502969,7.682782877036347
2172,17,1,0,2,0.6565099763848026,8,0,4,0,0,1,0,2.3806669165758354,3.0,0.07294555293164473,6.724744712109694,9.012835482845738
2173,17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,2.303453349269981,3.0,0.7197837886679385,5.727254108066673,7.7710154399497124
2174,17,1,2,1,12.932422673151107,17,0,3,0,0,0,0,1.5961281034309902,4.0,0.7184679262861726,4.73921432425664,7.818865934830286
2175,15,0,1,2,16.600653672561492,20,1,2,0,1,0,0,1.6853891464062594,4.0,0.7905073177410235,6.536022812398445,7.69723952806216
2176,17,0,1,3,0.9854730716554294,15,0,3,0,1,0,0,1.8970003503646624,4.0,0.06159206697846434,5.6599415188634215,7.876482053545718
2177,17,1,2,2,17.048777712837463,0,1,2,0,0,0,0,3.496776544580716,1.0,17.048777712837463,5.119381580604575,7.874659261194203
2178,18,1,2,3,10.968018734838234,3,1,1,0,0,1,0,3.361230858272882,1.0,2.7420046837095584,2.727922555307834,7.735070757175641
2179,17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,0.8217016697705576,4.0,0.21923774508451105,6.744111610008113,8.818117025467995
2180,17,1,1,2,6.345104328994,7,1,2,0,0,1,1,2.6404761356980795,2.0,0.79313804112425,4.865066314704442,8.964113028923213
2181,16,1,2,2,5.638591035031215,19,0,1,0,0,1,0,0.8972169272385859,4.0,0.28192955175156076,7.751968015435979,7.750304047881645
2182,18,0,3,3,10.617180685769515,15,0,0,0,1,1,0,1.674676218445066,4.0,0.6635737928605947,4.867488664154744,7.583561430209276
2183,18,0,2,3,1.0337135982226364,20,0,3,0,1,0,0,0.906353743453148,4.0,0.04922445705822078,6.530487572535792,8.752354292239884
2184,18,0,0,0,3.1707231699984706,10,1,2,0,0,1,0,2.4190289368571505,3.0,0.28824756090895187,6.72811242204007,8.29105092243794
2185,18,1,0,3,16.253860867515648,19,1,3,1,0,0,0,2.13144706871876,3.0,0.8126930433757824,4.310038911962717,8.24208220116684
2186,18,0,0,3,2.652079814936221,20,0,1,0,0,0,1,1.030802658909541,4.0,0.1262895149969629,7.7489139489458045,8.306405971592982
2187,18,1,2,2,4.667925389162539,20,1,3,0,0,0,1,1.5095198602197917,4.0,0.22228216138869233,6.751542889203254,8.255434071340312
2188,15,0,0,1,9.067412112083147,20,0,2,1,1,1,0,1.7892398367181417,4.0,0.43178152914681656,4.271348236420687,8.195453304593173
2189,17,0,0,3,10.34241776226661,26,1,0,0,0,0,0,0.5964170171485198,4.0,0.3830525097135781,5.8038542677872655,7.364683460735295
2190,18,0,2,3,15.272209592283172,18,0,2,0,0,0,0,1.4145556778225787,4.0,0.803800504857009,6.632688354581126,7.274938684893551
2191,17,1,0,1,8.946648533323756,22,0,0,0,1,1,0,1.242176324159397,4.0,0.38898471884016333,4.469402405875087,8.264061777292712
2192,17,1,2,4,15.797292420710775,18,0,3,1,0,0,0,1.9347838118971947,4.0,0.831436443195304,6.1286818407050925,7.253840555737667
2193,15,0,0,0,12.366926140909149,17,0,3,0,1,0,0,2.315769874969324,3.0,0.6870514522727305,5.083532227811827,7.716613956459111
2194,18,0,0,1,2.261994788476449,18,0,2,1,1,0,0,1.8186125604584331,4.0,0.11905235728823416,6.283662071069908,8.509134464928168
2195,16,0,0,2,3.126628767856772,10,0,1,1,1,1,1,2.3631214597500585,3.0,0.2842389788960702,3.1829681352500514,7.93010196862394
2196,15,1,2,2,8.740674508995417,2,0,1,0,0,0,0,2.791339403107066,2.0,2.913558169665139,5.686147224609505,8.286729154770077
2197,16,0,0,2,7.937787861780792,7,1,2,1,0,0,0,2.9545340837691567,2.0,0.992223482722599,6.593955876709588,9.083687749645541
2198,17,1,0,0,14.870885392745892,19,0,3,0,0,0,1,1.8128870432088853,4.0,0.7435442696372946,7.775511421142767,7.52211227611713
2199,17,0,3,4,11.614742795947038,18,1,1,0,0,0,0,1.1414565556036804,4.0,0.6113022524182652,6.798607326971699,7.951157779029071
2200,15,0,0,0,7.762661620044986,9,0,0,0,1,0,0,2.295362280360723,3.0,0.7762661620044986,3.420344960522528,8.57009521555393
2201,15,0,1,1,3.4152056690077126,15,0,2,1,0,0,0,1.6771008018764466,4.0,0.21345035431298204,6.533052783716091,8.023814184825879
2202,16,0,1,0,4.536742046509903,4,0,2,0,0,0,0,2.7521639310365127,2.0,0.9073484093019806,2.498347665835206,9.397583124413812
2203,18,0,0,2,11.51002036938118,19,1,1,0,0,0,0,1.201444582455696,4.0,0.575501018469059,3.9884942061159894,7.950162361273283
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,2.901185606881623,2.0,0.9409751219995388,4.094440876598165,8.96905083974497
2205,15,1,0,2,10.29855017721344,7,0,2,1,0,0,0,2.6768273942833725,2.0,1.28731877215168,4.654572761618663,7.603628484516661
2206,16,0,1,3,3.4135487060446734,10,0,2,1,0,0,0,2.297639912551669,3.0,0.31032260964042485,6.081629671231173,9.567676090674444
2207,15,1,0,0,13.258125046891315,15,0,2,0,0,0,0,1.4514410214002431,4.0,0.8286328154307072,6.233181506426021,8.06176524232826
2208,16,0,1,2,17.05077481711934,6,0,3,0,1,0,0,2.981786874282664,2.0,2.4358249738741913,4.383610825506993,7.571442561214246
2209,15,0,0,2,5.158790135738012,14,1,0,0,0,1,1,1.4152214905212377,4.0,0.34391934238253413,4.494506665126663,8.601133213602772
2210,15,1,1,2,9.830284516636532,23,0,1,1,0,0,0,0.9285393441441628,4.0,0.4095951881931888,8.288498000630845,7.892707239299122
2211,15,0,0,0,19.51054658041804,28,0,2,0,0,0,1,0.984031782647104,4.0,0.6727774682902773,6.504725208943892,7.649211171195132
2212,18,1,0,2,6.664834811014552,20,1,2,1,0,0,1,1.382935704905427,4.0,0.3173730862387882,5.805548097318702,8.403696453822569
2213,16,1,0,2,11.900926898475223,19,1,2,0,1,0,0,1.8638998217614855,4.0,0.5950463449237612,4.554495284766677,6.826372458358902
2214,16,0,0,2,1.8039140040048876,22,0,3,1,1,0,0,1.2284288472926583,4.0,0.07843104365238641,7.379238194999718,8.26101536874601
2215,16,1,2,2,12.120300049588865,16,0,3,1,0,1,0,2.137393264966037,3.0,0.7129588264464038,6.374728903125954,7.695047118944739
2216,15,1,0,1,1.7926354660923582,5,0,1,1,0,1,0,2.434532444006976,3.0,0.2987725776820597,3.3830784511550416,8.975735944973543
2217,16,0,3,2,19.18470870647644,14,0,3,0,0,0,0,2.2564883117007817,3.0,1.2789805804317627,3.729524182463371,7.053234884902408
2218,16,1,3,1,14.313253041446227,7,0,2,0,1,0,0,2.6891551121146304,2.0,1.7891566301807784,5.421997208298852,8.17816009075221
2219,15,0,1,3,15.763195762714128,6,1,1,0,0,0,0,3.1312358848124213,1.0,2.251885108959161,5.218044857124541,6.448129491709275
2220,17,0,0,2,14.082087215432736,1,1,4,0,1,0,0,3.7702839726154447,0.0,7.041043607716368,3.1930381079928374,7.663585246709307
2221,15,0,0,1,11.794580721529314,29,0,3,0,1,0,0,0.7995911976901089,4.0,0.3931526907176438,8.703454249001641,6.911552315153491
2222,16,0,2,4,8.998255621710108,12,0,4,1,1,0,0,2.964668230929299,2.0,0.692173509362316,3.804231567123601,8.480030585571074
2223,15,1,0,2,17.167467595221247,29,0,1,0,1,0,0,0.7027603188634381,4.0,0.5722489198407082,6.6293392041704085,7.236023883256874
2224,17,0,0,0,19.13671335086126,22,0,1,1,0,1,0,1.1936177713396423,4.0,0.8320310152548374,7.974463680670396,7.296133650925933
2225,15,0,1,2,9.980723458081629,28,0,2,0,1,0,0,0.2999519061623816,4.0,0.34416287786488375,6.4789092677044895,7.569986173896954
2226,16,1,2,1,18.63070098310524,5,0,3,0,1,0,0,3.299578873421429,1.0,3.10511683051754,5.054103790656342,7.776662367518352
2227,17,0,2,3,11.66665819977035,28,0,1,0,0,0,0,0.2123670952038988,4.0,0.4022985586127707,6.390377591851177,8.354196512052392
2228,18,0,0,3,10.767683737928664,4,0,3,1,1,1,0,3.526125037802421,0.0,2.1535367475857328,3.49686080939468,8.215003777713077
2229,16,1,1,4,9.089654659107133,19,0,2,0,1,0,0,1.6117379539626009,4.0,0.4544827329553566,7.835910591839314,8.026275910657567
2230,17,1,0,2,4.185755230602397,0,0,2,1,1,0,0,3.343050864114286,1.0,4.185755230602397,3.637336025260172,8.871353119587328
2231,17,1,0,2,0.0743932163611837,28,0,3,0,0,0,0,0.0264686610642805,4.0,0.002565283322799438,8.376396814716538,8.639114394370207
2232,18,1,2,2,4.830124537121225,17,0,3,1,0,0,0,1.636403110402885,4.0,0.2683402520622903,4.619818423564345,8.944765375798234
2233,15,1,0,1,10.194463432071304,14,0,0,0,0,0,0,1.7097013783889978,4.0,0.6796308954714203,4.252418816100334,8.80529410395483
2234,15,1,0,2,7.599199045195051,22,0,4,0,1,1,0,1.4851118281074416,4.0,0.33039995848674136,4.324536331538045,8.775385375470089
2235,16,1,0,2,8.969704560052676,9,0,2,1,1,0,0,2.9994091469264443,2.0,0.8969704560052676,5.506667301503541,7.738228309091029
2236,18,0,2,0,19.61296439128099,2,1,0,1,0,0,0,3.515415829646008,0.0,6.537654797093663,3.6741053748950447,7.2194122195084525
2237,15,1,2,2,7.005447413386552,4,0,3,0,0,0,0,2.91813912755296,2.0,1.4010894826773104,5.857432999358549,7.652884486782021
2238,18,1,1,3,9.043658787202158,23,0,4,1,1,0,0,1.3622335993641654,4.0,0.3768191161334233,6.192839626766229,8.381829276867622
2239,15,1,2,3,2.6703110270563912,28,0,3,0,0,0,0,0.205067960146301,4.0,0.09207969058815142,8.672773711658888,8.95827060372563
2240,17,0,0,0,0.9591546487397528,12,0,3,1,0,1,0,2.2332394663089845,3.0,0.07378112682613483,3.9421020628124848,7.969176365359942
2241,15,0,0,0,15.508190291849893,7,1,3,0,1,0,0,3.159302938456266,1.0,1.9385237864812366,6.174492671822443,6.868289048858829
2242,18,1,0,1,11.413663501439572,21,1,4,0,0,1,0,1.994611703201556,4.0,0.5188028864290715,7.206387411166967,7.71706420148416
2243,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1,0.9990885438974272,4.0,0.7244807676608523,7.083687378576208,7.328160514341796
2244,17,1,0,1,2.9972559777310326,28,0,3,1,1,0,0,0.5219557256642748,4.0,0.10335365440451837,8.179132912467551,8.095535934517494
2245,17,0,3,2,11.43657542365382,1,0,3,1,0,0,0,3.463687549123432,1.0,5.71828771182691,5.144095963771996,8.050831822310709
2246,18,0,0,1,5.072849486827511,8,0,0,0,1,0,0,1.9879647265294176,4.0,0.5636499429808346,5.304881286525661,8.618451855787505
2247,16,1,0,2,4.561236338000398,16,0,2,1,0,0,1,1.6819048043902567,4.0,0.2683080198823764,4.124979510729551,8.4467418002107
2248,16,0,0,1,0.2305202810597051,26,0,2,0,0,0,0,0.1126350589951871,4.0,0.008537788187396485,4.730104717965007,8.599052221814848
2249,16,1,0,2,2.606814471381438,17,0,3,1,0,0,1,1.9079839135479155,4.0,0.14482302618785767,7.383391391262747,9.263672116070138
2250,18,0,3,1,6.185362229993907,12,0,0,0,0,0,0,1.1979333311054492,4.0,0.4757970946149159,5.666601258082952,9.209167333544757
2251,17,0,0,2,2.337575211818781,0,1,3,0,0,0,0,3.2152726848869184,1.0,2.337575211818781,5.186149163904705,8.524461736894853
2252,16,1,0,1,19.71716880821875,11,0,1,0,0,0,0,2.190269258704484,3.0,1.643097400684896,5.0260894060502,6.722199660600715
2253,18,1,2,2,6.172652970479014,19,0,2,0,0,1,0,1.1509661314441684,4.0,0.30863264852395067,4.369232755849578,8.628338535658097
2254,16,1,0,3,2.6064789340465637,19,0,3,0,0,0,1,0.6901513450987352,4.0,0.1303239467023282,4.400743168810202,8.56033741672185
2255,15,1,0,1,3.981646256559155,20,0,2,1,0,0,0,1.5199552920755757,4.0,0.1896022026932931,6.742261148915885,8.532136774012468
2256,16,0,0,3,11.75406456682953,4,1,2,0,0,0,0,3.168988610106379,1.0,2.350812913365906,4.121223579597851,8.194420119179382
2257,16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,1.8081645587687407,4.0,0.16010880966197127,3.502098906801347,7.917234908516776
2258,17,0,3,1,17.248682602823138,26,1,3,1,0,0,0,1.1158787303056936,4.0,0.6388400964008569,6.566378186965748,7.934282902144021
2259,18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,2.0033079798237297,3.0,1.281999572316196,3.6568357483005363,7.113340903690376
2260,17,0,0,1,4.934948413347618,26,1,4,0,0,0,0,0.8897149150878433,4.0,0.18277586716102287,6.927885607657595,8.300758586384148
2261,17,1,2,2,9.001905371817188,2,1,3,1,1,0,0,3.984673602658726,0.0,3.0006351239390625,3.275973617740391,8.055192385707558
2262,17,0,0,2,0.4426890205899414,5,0,1,1,0,0,0,2.3254340649162404,3.0,0.0737815034316569,5.690236402548752,8.936945775451266
2263,17,1,0,1,12.81420449454443,27,0,1,1,0,1,0,0.6133163315649763,4.0,0.45765016051944396,5.941447835694295,6.852978898823094
2264,17,1,0,2,8.278521161051778,12,1,1,1,1,1,0,2.71222974268319,2.0,0.636809320080906,5.0208805963272045,8.919616997621441
2265,16,0,0,3,5.401169322031114,11,0,2,0,0,1,0,2.096616211446693,3.0,0.45009744350259284,3.1464821596324026,8.480545883932196
2266,17,1,1,3,4.1367422123321695,18,0,1,1,0,0,0,1.183063850341623,4.0,0.21772327433327207,4.089787551178236,8.80782684399047
2267,17,1,1,2,13.080461553175208,28,0,1,0,0,1,0,0.5601746057023475,4.0,0.451050398385352,6.3699742256267395,8.1677287299695
2268,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,1.1674254127713368,4.0,0.46246336781368275,5.619755338868494,7.656984709155221
2269,15,1,1,2,3.5931857805982403,23,0,2,1,0,0,1,0.9231815615047178,4.0,0.14971607419159336,6.700082192477215,8.87741737145779
2270,16,1,1,1,13.78218162973648,0,0,3,1,0,0,0,3.84128624851289,0.0,13.78218162973648,3.166650314837213,7.487961291576955
2271,16,1,0,3,11.301445660733872,24,0,4,1,1,0,0,1.212880751488374,4.0,0.4520578264293549,7.179927544506171,8.29324082153486
2272,16,0,0,2,17.173441098589922,26,0,3,0,0,1,0,0.9621492198905311,4.0,0.636053374021849,8.040489588756818,6.21904217996526
2273,17,0,1,2,2.349517977529858,6,1,3,1,0,0,0,2.5020091336326127,2.0,0.3356454253614083,5.7194039555734,8.71550105212638
2274,17,1,0,2,15.713332038889122,11,0,3,1,0,0,0,2.4562237944460525,3.0,1.3094443365740935,3.2584753013934287,7.127256468219107
2275,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,2.646556960552807,2.0,1.347033573634518,4.822027789031316,7.86909790168256
2276,18,1,0,3,2.3002187365619564,28,1,0,0,0,0,0,0.3817684951501578,4.0,0.07931788746765367,5.2197207136727,9.005000220027906
2277,15,1,0,2,13.896414597434417,11,1,0,1,1,0,0,2.396139095071558,3.0,1.1580345497862015,4.06818006345011,7.256545592845545
2278,17,1,0,1,8.830945777596607,10,1,1,0,1,1,0,2.595648862597705,2.0,0.8028132525087824,6.946650373068586,7.760818490152317
2279,15,1,0,2,18.899695711116863,3,1,3,1,1,0,0,4.0,0.0,4.724923927779216,2.869982171606053,7.054697744609649
2280,18,1,0,2,2.8322270123579862,18,1,4,1,0,0,0,1.4195226349555488,4.0,0.14906457959778874,5.795552613805424,8.268456185106597
2281,16,0,2,1,12.85666781631476,5,0,4,1,1,0,0,3.432684708354722,1.0,2.142777969385793,4.972622937272476,8.135325066094587
2282,17,1,0,2,7.6396009092589185,24,0,0,0,0,0,1,0.1293067518875465,4.0,0.30558403637035675,7.209859882176416,8.051436308850386
2283,15,0,1,2,19.136293411817554,8,1,4,0,0,0,0,2.9289482377250686,2.0,2.126254823535284,5.038594733947656,5.632876549157424
2284,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0,0.9471334632498166,4.0,0.32997489529027646,3.9390833896767345,8.152639181108544
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,2.9995441039151167,2.0,1.9243718189835999,4.2058452329759675,6.556356270594414
2286,16,1,0,1,18.02971702201498,4,1,1,1,0,0,0,3.055386295398076,1.0,3.6059434044029963,4.4708465735388465,6.381390390068029
2287,16,0,2,3,5.407664706213127,26,0,0,0,0,0,0,0.0,4.0,0.20028387800789357,4.9514659965793335,7.840520210267401
2288,16,0,0,1,16.070835536528556,12,1,2,0,1,0,1,2.745858798383193,2.0,1.2362181181945042,4.602507724836723,7.447620682263629
2289,18,0,2,1,19.91208403607012,8,0,3,1,0,1,1,3.214628425697648,1.0,2.2124537817855687,2.9328124351654665,7.673112010517103
2290,15,1,0,2,5.053260043425647,1,0,1,0,0,1,0,3.4154133242434344,1.0,2.5266300217128235,2.414313988620083,8.651266232589926
2291,15,0,2,1,8.735543386466393,17,0,1,1,0,0,1,1.4693892718306072,4.0,0.48530796591479963,5.287693104806385,7.82319396724549
2292,15,1,0,0,10.403614731335193,20,0,4,0,0,0,0,1.5521129376507927,4.0,0.49541022530167583,4.530863016172241,8.187590624451833
2293,18,1,1,1,5.898622716077286,0,0,4,0,0,0,0,3.548459826086951,0.0,5.898622716077286,4.270163393046232,8.180592573282775
2294,15,1,1,2,0.3052967929205952,23,0,0,1,0,0,0,0.192625111740147,4.0,0.0127206997050248,7.057859876549063,8.62217013612637
2295,18,0,3,2,4.402584883950533,20,0,3,0,0,0,0,1.3489974202990602,4.0,0.20964689923573968,7.2023467964363315,7.982560177488455
2296,16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,2.1431050688591977,3.0,0.4698948072362641,3.9006009769792405,7.5602118279406225
2297,17,1,0,2,8.871994026363744,9,0,2,0,1,0,1,2.4713865329338423,3.0,0.8871994026363744,3.569930329036279,7.917838744083903
2298,15,1,0,4,3.4220495682680374,1,0,2,0,1,0,0,3.205425334412305,1.0,1.7110247841340187,2.518271361337601,8.736821788133263
2299,15,1,2,1,17.465087133833453,27,0,2,1,0,0,0,0.4541144380742554,4.0,0.6237531119226233,7.245720998174547,7.20517945160921
2300,16,1,1,1,14.098222654626722,8,1,2,1,0,0,0,2.809833207494068,2.0,1.5664691838474136,5.625902905947604,7.382194270563648
2301,17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,2.997505608420635,2.0,0.8520047755966198,2.2263445793025682,8.356726014532287
2302,18,1,0,2,13.001849022798629,22,0,2,1,1,0,1,1.1761890337144745,4.0,0.5652977835999404,7.944848984974759,8.003938193562622
2303,17,1,0,2,13.073129528112409,23,0,3,1,1,1,0,1.6689245457866109,4.0,0.5447137303380171,4.50788513460589,7.034121087215467
2304,16,0,0,1,19.124423472872557,29,1,3,1,1,0,0,1.6230040750090506,4.0,0.6374807824290852,7.065185341204282,7.475571609634482
2305,16,1,3,2,0.0604174271232249,21,0,2,0,0,0,1,0.5177931283748711,4.0,0.0027462466874193137,6.936242077803666,8.492849747824316
2306,17,0,1,0,4.958648996116144,13,0,1,1,0,0,0,1.9461006983336528,4.0,0.354189214008296,6.783876494984342,8.127917481711869
2307,18,1,3,2,18.55582958750631,10,0,3,0,1,0,0,2.815003047977988,2.0,1.68689359886421,5.856347728529711,6.41102444594153
2308,18,0,0,2,18.64267830796566,22,0,3,1,0,0,0,1.24818256681425,4.0,0.8105512307811157,7.406912332279167,6.885031095760616
2309,15,0,1,1,14.411728387412747,10,1,3,1,0,0,0,2.759014343384976,2.0,1.3101571261284315,4.357800770171224,8.046483390497714
2310,18,1,1,2,15.3152664209508,16,0,2,0,1,0,0,1.9212942080249984,4.0,0.9008980247618118,6.859300454986048,7.726287402126897
2311,17,1,0,1,1.8296591585929425,3,0,1,0,0,0,0,2.732290675858265,2.0,0.4574147896482356,2.620459385538701,9.306245140154724
2312,16,1,2,2,10.277516695564673,12,0,3,0,0,0,0,2.2286086189122747,3.0,0.7905782073511287,6.779266624242111,8.2333196034105
2313,15,0,3,0,4.631659825779988,6,1,2,0,0,1,0,2.611688472593835,2.0,0.6616656893971412,4.7903695046149455,7.984999103156816
2314,15,0,2,3,3.624360872272345,15,1,4,0,0,1,0,2.197776727185656,3.0,0.22652255451702155,6.769191079849975,8.472169300608988
2315,16,0,2,1,16.20606598246665,0,1,3,1,0,0,0,3.3355067927178226,1.0,16.20606598246665,3.8092731380732006,6.989293837194603
2316,18,1,0,3,2.7007627336109485,12,0,1,0,0,0,0,1.7215979626358573,4.0,0.2077509795085345,5.7743107807861,9.395211178658425
2317,16,0,0,1,9.373032739927703,0,0,2,0,1,1,1,3.2879731984208025,1.0,9.373032739927703,4.105610643744453,7.4643024027940745
2318,18,0,3,2,18.77156479172066,10,1,3,0,0,0,0,2.561964556788972,2.0,1.7065058901564236,5.9263580870213275,7.5696923655224895
2319,16,1,0,1,3.716641111306851,5,0,2,0,0,0,0,2.3585718660404216,3.0,0.6194401852178085,2.8265199281223583,9.0748128239237
2320,17,0,2,3,19.55986847476469,19,1,2,0,0,0,0,1.497673654260138,4.0,0.9779934237382346,4.1414083359622555,7.958823253381575
2321,18,0,2,1,19.88575971522118,2,0,3,1,0,0,0,3.5172371287357262,0.0,6.628586571740393,3.188412936040586,6.806580732163133
2322,17,1,1,1,11.112343093648056,11,0,3,0,0,0,0,2.404089819888117,3.0,0.9260285911373379,3.7381787204527535,8.244926770425275
2323,15,0,3,2,3.4028548035431583,4,0,1,1,1,1,1,2.5172289818586204,2.0,0.6805709607086317,5.8871342663688075,9.800540437915105
2324,16,1,0,0,6.322097758817913,8,1,2,0,0,0,0,2.4352442824022056,3.0,0.7024553065353236,3.676855949432177,8.058969385651361
2325,15,1,0,1,8.489856653530703,25,1,4,1,0,0,0,1.283227506286419,4.0,0.32653294821271933,8.403461023276526,7.383494210880751
2326,15,1,0,3,6.186484487164458,25,0,4,0,1,0,0,1.099434304470497,4.0,0.23794171104478684,5.847583167084427,7.441346534329672
2327,15,1,0,4,5.612711597530316,11,0,3,1,0,0,0,2.1911967950430395,3.0,0.4677259664608597,3.8284716627547972,8.795084854677635
2328,15,1,0,1,19.44459418432715,29,1,4,1,0,1,0,1.584478764070205,4.0,0.6481531394775717,8.058794028569917,6.113965477537993
2329,16,0,0,3,3.067296548314913,29,0,2,1,0,0,0,0.4757308333876264,4.0,0.10224321827716376,7.534831102003505,8.507110818699548
2330,15,0,2,2,14.666558174337244,27,1,2,1,0,0,0,1.2072685461345751,4.0,0.5238056490834729,6.692782865812556,7.752000776085755
2331,16,1,3,1,0.0082057887834974,26,0,2,1,0,0,0,0.264924162952827,4.0,0.00030391810309249626,6.821454203750525,9.091767189536608
2332,16,1,0,2,11.923653388047535,9,0,1,1,0,0,0,2.706659620286692,2.0,1.1923653388047535,5.776807113089056,8.020357093287332
2333,17,0,0,2,18.31886007908105,18,0,2,1,0,0,0,1.5304278892477712,4.0,0.96415053047795,4.713818965325195,7.279258919992322
2334,18,1,3,4,5.75868188186438,4,0,2,1,1,0,1,3.1274525275923986,1.0,1.151736376372876,6.385335664226968,9.063564718470257
2335,18,1,0,1,3.710519505154384,25,0,3,1,0,0,0,1.003614145687202,4.0,0.142712288659784,8.399172648587133,8.152789859115163
2336,16,1,0,2,13.03359589756854,4,0,3,0,0,0,1,3.3692186048208828,1.0,2.606719179513708,5.001302745387748,7.35814284101388
2337,17,0,0,0,14.252028145967865,8,0,3,0,0,0,0,2.79138610847234,2.0,1.5835586828853183,3.598169803716581,7.188467462767801
2338,16,0,1,1,13.760610379039626,26,0,2,1,0,0,0,0.6735259456903064,4.0,0.5096522362607269,7.320912969725166,8.039034868027343
2339,16,1,0,0,6.386337600427481,27,0,1,0,0,0,0,0.3375541414467983,4.0,0.2280834857295529,4.9887936359167036,8.811565534154784
2340,16,1,3,4,5.044048043186617,25,1,2,1,0,0,0,0.886889415770466,4.0,0.1940018478148699,4.622610008823225,8.721207855340591
2341,17,0,0,3,19.11837599924088,26,0,3,0,1,1,0,1.5066627733506968,4.0,0.7080879999718844,5.630731554044855,7.679909233520877
2342,18,0,1,2,18.46599016539859,19,0,1,0,1,1,0,1.7051993889190245,4.0,0.9232995082699296,5.750491826957266,6.5643805497719505
2343,17,1,0,2,9.146332197856406,16,0,2,1,0,0,1,1.972791413902718,4.0,0.5380195410503769,7.073090021633522,8.918978835989927
2344,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,2.626082828753646,2.0,1.6923877323087466,5.808676279065232,8.069231578547383
2345,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0,1.671968652950504,4.0,0.4307842644136152,6.970826084799924,8.463164043354281
2346,17,0,2,1,8.487780361450207,0,0,3,0,0,0,0,3.0937609252908795,1.0,8.487780361450207,3.7019733377923014,9.042121418240509
2347,17,0,2,1,3.135258951985893,21,1,3,0,1,0,1,1.6433737595842497,4.0,0.14251177054481332,5.483739970187852,7.858162500962524
2348,17,1,1,2,8.528121129839457,27,0,2,1,1,0,0,0.3392066993150443,4.0,0.30457575463712344,6.184155051938411,7.884963818884728
2349,18,0,3,2,10.74833877199614,15,0,2,0,0,1,1,1.9263590676627524,4.0,0.6717711732497588,7.450598254944231,7.557514392459409
2350,15,1,2,0,0.4500865485737293,25,0,1,1,0,0,0,0.4499062079461153,4.0,0.01731102109898959,4.66043676564993,9.315731007021299
2351,18,0,2,0,8.882260103508129,25,1,1,0,0,0,0,0.7095708392685087,4.0,0.3416253885964665,7.968125984489794,7.586703619848114
2352,18,0,0,1,15.627124367904006,14,1,1,1,0,0,1,1.748279682449194,4.0,1.0418082911936004,5.714701634289574,7.816035137878342
2353,17,0,0,2,13.600921127485396,22,0,1,0,1,0,0,0.9721682581321198,4.0,0.5913443968471911,5.954461676758362,8.325175959249817
2354,16,0,0,3,12.7031397772787,16,1,1,0,0,0,1,1.934935784062694,4.0,0.7472435163105118,6.501030641660545,8.07728747231413
2355,16,1,1,2,18.19110856874405,25,0,1,0,0,1,0,0.6903478839140333,4.0,0.6996580218747711,6.446675765698812,7.322764654956346
2356,18,1,0,3,0.3606401965046002,19,1,1,0,0,0,0,0.7303661593128756,4.0,0.01803200982523001,7.393692952326642,8.469999309899165
2357,18,0,0,2,11.140951723844683,24,0,3,0,0,0,1,0.6822651648416035,4.0,0.4456380689537873,8.002807456045034,7.4624793445528494
2358,17,1,2,1,15.746976968194142,12,0,4,1,1,0,0,3.0234824828446896,1.0,1.2113059206303185,4.886883707493822,8.050111755828919
2359,18,0,2,1,10.826707654025345,0,0,3,0,1,1,0,3.729652301008408,0.0,10.826707654025345,3.1073111889402063,8.307003736550131
2360,17,0,3,3,6.477911051607583,24,1,0,0,0,0,0,0.8419632253726905,4.0,0.2591164420643033,6.769401314373449,8.33269913515047
2361,16,0,0,2,2.725011301839557,7,1,2,0,0,0,0,2.584174278596964,2.0,0.34062641272994465,6.349453382466764,8.518544096933098
2362,16,0,1,1,17.751261436323826,4,1,3,1,0,0,0,3.3721260428259656,1.0,3.5502522872647653,3.2426487560226662,6.211969919811929
2363,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0,3.060805402033993,1.0,1.5692079746253433,4.991866334253931,7.523049005882575
2364,16,0,0,2,17.562303939714027,22,0,3,0,0,0,0,1.1680520002406818,4.0,0.7635784321614795,6.726240880370082,8.19947914959846
2365,18,0,0,2,11.717042448663369,19,1,2,0,0,0,0,1.3492561219436314,4.0,0.5858521224331684,6.832452089661125,7.18806796963243
